Region_ID,Bedrooms,Date,Median_Rent
21,2,2015-05,795.0
50,2,2015-05,919.0
66,2,2015-05,977.0
77,2,2015-05,1277.5
84,2,2015-05,850.0
108,2,2015-05,1234.0
167,2,2015-05,550.0
180,2,2015-05,1325.0
193,2,2015-05,1095.0
207,2,2015-05,1389.0
241,2,2015-05,1189.0
254,2,2015-05,925.0
302,2,2015-05,1060.0
325,2,2015-05,1355.0
336,2,2015-05,697.5
738,2,2015-05,1041.0
1205,2,2015-05,1687.0
2,3,2015-05,1600.0
4,3,2015-05,1295.0
9,3,2015-05,1550.0
10,3,2015-05,1750.0
16,3,2015-05,1350.0
21,3,2015-05,1145.0
51,3,2015-05,1299.0
66,3,2015-05,1550.0
78,3,2015-05,1750.0
86,3,2015-05,1200.0
106,3,2015-05,1295.0
107,3,2015-05,1400.0
113,3,2015-05,1860.0
157,3,2015-05,1375.0
174,3,2015-05,795.0
182,3,2015-05,1691.5
187,3,2015-05,1600.0
202,3,2015-05,1595.0
203,3,2015-05,1450.0
217,3,2015-05,1775.0
225,3,2015-05,1200.0
232,3,2015-05,1200.0
251,3,2015-05,1662.5
262,3,2015-05,1350.0
299,3,2015-05,1395.0
306,3,2015-05,1550.0
329,3,2015-05,1650.0
340,3,2015-05,950.0
387,3,2015-05,1357.5
396,3,2015-05,1635.0
494,3,2015-05,1462.5
497,3,2015-05,1600.0
501,3,2015-05,1500.0
526,3,2015-05,1500.0
546,3,2015-05,1699.5
598,3,2015-05,1395.0
616,3,2015-05,1450.0
728,3,2015-05,1894.5
733,3,2015-05,1600.0
805,3,2015-05,1500.0
835,3,2015-05,1150.0
2,4,2015-05,1800.0
4,4,2015-05,1550.0
10,4,2015-05,2500.0
16,4,2015-05,1550.0
21,4,2015-05,1300.0
46,4,2015-05,1597.5
64,4,2015-05,2050.0
87,4,2015-05,1750.0
132,4,2015-05,2300.0
135,4,2015-05,1850.0
141,4,2015-05,1800.0
143,4,2015-05,2200.0
179,4,2015-05,1750.0
205,4,2015-05,2195.0
240,4,2015-05,2095.0
242,4,2015-05,1775.0
248,4,2015-05,1697.0
288,4,2015-05,1750.0
2,1,2015-06,1225.0
4,1,2015-06,775.0
9,1,2015-06,1169.0
10,1,2015-06,1020.0
16,1,2015-06,869.0
21,1,2015-06,623.5
50,1,2015-06,730.0
64,1,2015-06,775.0
75,1,2015-06,980.0
82,1,2015-06,635.0
100,1,2015-06,759.0
167,1,2015-06,961.0
176,1,2015-06,882.0
187,1,2015-06,1035.0
225,1,2015-06,743.0
263,1,2015-06,870.0
280,1,2015-06,1110.0
787,1,2015-06,1193.0
2,2,2015-06,1500.0
4,2,2015-06,985.0
9,2,2015-06,1525.0
10,2,2015-06,1350.0
16,2,2015-06,1033.0
21,2,2015-06,795.0
50,2,2015-06,940.0
66,2,2015-06,979.0
77,2,2015-06,1337.5
84,2,2015-06,830.0
108,2,2015-06,1294.0
167,2,2015-06,550.0
180,2,2015-06,1317.5
193,2,2015-06,1145.0
207,2,2015-06,1527.0
241,2,2015-06,1257.5
254,2,2015-06,899.0
302,2,2015-06,1149.5
325,2,2015-06,1368.0
336,2,2015-06,700.0
738,2,2015-06,1090.0
1205,2,2015-06,1714.5
2,3,2015-06,1600.0
4,3,2015-06,1300.0
9,3,2015-06,1500.0
10,3,2015-06,1750.0
16,3,2015-06,1350.0
21,3,2015-06,1150.0
51,3,2015-06,1300.0
66,3,2015-06,1500.0
78,3,2015-06,1750.0
86,3,2015-06,1200.0
106,3,2015-06,1300.0
107,3,2015-06,1400.0
113,3,2015-06,2050.0
157,3,2015-06,1395.0
174,3,2015-06,795.0
182,3,2015-06,1680.0
187,3,2015-06,1650.0
202,3,2015-06,1595.0
203,3,2015-06,1471.5
217,3,2015-06,1800.0
225,3,2015-06,1199.0
232,3,2015-06,1225.0
251,3,2015-06,1650.0
262,3,2015-06,1350.0
299,3,2015-06,1450.0
306,3,2015-06,1595.0
329,3,2015-06,1600.0
340,3,2015-06,950.0
387,3,2015-06,1357.5
396,3,2015-06,1650.0
494,3,2015-06,1450.0
497,3,2015-06,1600.0
501,3,2015-06,1500.0
526,3,2015-06,1495.0
546,3,2015-06,1800.0
598,3,2015-06,1372.5
616,3,2015-06,1497.0
728,3,2015-06,1825.0
733,3,2015-06,1595.0
805,3,2015-06,1522.5
835,3,2015-06,1195.0
2,4,2015-06,1800.0
4,4,2015-06,1595.0
10,4,2015-06,2400.0
16,4,2015-06,1500.0
21,4,2015-06,1300.0
46,4,2015-06,1675.0
64,4,2015-06,2100.0
87,4,2015-06,1750.0
132,4,2015-06,2250.0
135,4,2015-06,1895.0
141,4,2015-06,1837.0
143,4,2015-06,2250.0
179,4,2015-06,1750.0
205,4,2015-06,2110.0
240,4,2015-06,1995.0
242,4,2015-06,1850.0
248,4,2015-06,1695.0
288,4,2015-06,1750.0
2,1,2015-07,1225.0
4,1,2015-07,783.0
9,1,2015-07,1198.5
10,1,2015-07,1049.0
16,1,2015-07,869.0
21,1,2015-07,617.0
50,1,2015-07,750.0
64,1,2015-07,769.0
75,1,2015-07,1005.0
82,1,2015-07,608.0
100,1,2015-07,759.0
167,1,2015-07,938.0
176,1,2015-07,884.0
187,1,2015-07,1050.0
225,1,2015-07,743.0
263,1,2015-07,883.0
280,1,2015-07,1070.0
787,1,2015-07,1144.0
2,2,2015-07,1530.0
4,2,2015-07,988.0
9,2,2015-07,1550.0
10,2,2015-07,1350.0
16,2,2015-07,1077.5
21,2,2015-07,775.0
50,2,2015-07,899.5
66,2,2015-07,992.0
77,2,2015-07,1381.5
84,2,2015-07,793.0
108,2,2015-07,1225.0
167,2,2015-07,550.0
180,2,2015-07,1338.0
193,2,2015-07,1111.5
207,2,2015-07,1550.0
241,2,2015-07,1219.0
254,2,2015-07,903.0
302,2,2015-07,1198.5
325,2,2015-07,1457.0
336,2,2015-07,700.0
738,2,2015-07,1150.0
1205,2,2015-07,1735.5
2,3,2015-07,1600.0
4,3,2015-07,1300.0
9,3,2015-07,1628.5
10,3,2015-07,1722.5
16,3,2015-07,1370.0
21,3,2015-07,1150.0
51,3,2015-07,1350.0
66,3,2015-07,1530.0
78,3,2015-07,1800.0
86,3,2015-07,1200.0
106,3,2015-07,1300.0
107,3,2015-07,1400.0
113,3,2015-07,1937.5
141,3,2015-07,1248.0
157,3,2015-07,1395.0
174,3,2015-07,795.0
182,3,2015-07,1700.0
187,3,2015-07,1649.0
202,3,2015-07,1600.0
203,3,2015-07,1422.5
217,3,2015-07,1795.0
225,3,2015-07,1195.0
232,3,2015-07,1200.0
251,3,2015-07,1650.0
262,3,2015-07,1395.0
299,3,2015-07,1395.0
306,3,2015-07,1600.0
329,3,2015-07,1605.0
340,3,2015-07,950.0
387,3,2015-07,1356.0
396,3,2015-07,1695.0
494,3,2015-07,1500.0
497,3,2015-07,1575.0
501,3,2015-07,1562.5
526,3,2015-07,1445.0
546,3,2015-07,1800.0
598,3,2015-07,1325.0
616,3,2015-07,1519.0
728,3,2015-07,1845.0
733,3,2015-07,1595.0
805,3,2015-07,1575.0
835,3,2015-07,1185.0
2,4,2015-07,1800.0
4,4,2015-07,1600.0
10,4,2015-07,2397.5
16,4,2015-07,1550.0
21,4,2015-07,1300.0
46,4,2015-07,1595.0
64,4,2015-07,2150.0
87,4,2015-07,1750.0
132,4,2015-07,2250.0
135,4,2015-07,1895.0
141,4,2015-07,1925.0
143,4,2015-07,2295.0
179,4,2015-07,1800.0
205,4,2015-07,1995.0
240,4,2015-07,1900.0
242,4,2015-07,1850.0
248,4,2015-07,1697.5
288,4,2015-07,1797.5
2,1,2015-08,1225.0
4,1,2015-08,795.0
9,1,2015-08,1199.0
10,1,2015-08,1069.0
16,1,2015-08,942.5
21,1,2015-08,577.5
50,1,2015-08,779.0
64,1,2015-08,800.0
75,1,2015-08,1026.0
82,1,2015-08,625.5
100,1,2015-08,736.0
167,1,2015-08,927.0
176,1,2015-08,884.0
183,1,2015-08,927.0
187,1,2015-08,1069.0
225,1,2015-08,746.5
263,1,2015-08,877.0
280,1,2015-08,1083.0
787,1,2015-08,1193.0
2,2,2015-08,1500.0
4,2,2015-08,992.0
9,2,2015-08,1581.5
10,2,2015-08,1350.0
16,2,2015-08,1095.0
21,2,2015-08,775.0
50,2,2015-08,909.0
66,2,2015-08,1000.0
77,2,2015-08,1390.0
84,2,2015-08,745.0
108,2,2015-08,1250.0
167,2,2015-08,550.0
180,2,2015-08,1365.0
192,2,2015-08,1349.0
193,2,2015-08,1113.0
207,2,2015-08,1560.5
241,2,2015-08,1215.0
254,2,2015-08,995.0
302,2,2015-08,1200.0
325,2,2015-08,1457.0
336,2,2015-08,662.0
738,2,2015-08,1145.0
1205,2,2015-08,1694.0
2,3,2015-08,1600.0
4,3,2015-08,1300.0
9,3,2015-08,1650.0
10,3,2015-08,1700.0
16,3,2015-08,1350.0
21,3,2015-08,1100.0
51,3,2015-08,1350.0
66,3,2015-08,1600.0
78,3,2015-08,1750.0
86,3,2015-08,1200.0
106,3,2015-08,1300.0
107,3,2015-08,1400.0
113,3,2015-08,1850.0
141,3,2015-08,1150.0
157,3,2015-08,1395.0
174,3,2015-08,795.0
182,3,2015-08,1750.0
187,3,2015-08,1650.0
202,3,2015-08,1600.0
203,3,2015-08,1450.0
217,3,2015-08,1795.0
225,3,2015-08,1199.0
232,3,2015-08,1275.0
251,3,2015-08,1650.0
262,3,2015-08,1400.0
299,3,2015-08,1380.0
306,3,2015-08,1587.5
329,3,2015-08,1650.0
340,3,2015-08,880.0
387,3,2015-08,1395.0
396,3,2015-08,1695.0
494,3,2015-08,1550.0
497,3,2015-08,1600.0
501,3,2015-08,1550.0
526,3,2015-08,1550.0
546,3,2015-08,1750.0
598,3,2015-08,1325.0
616,3,2015-08,1502.5
728,3,2015-08,1975.0
733,3,2015-08,1637.5
805,3,2015-08,1550.0
835,3,2015-08,1225.0
2,4,2015-08,1800.0
4,4,2015-08,1550.0
10,4,2015-08,2400.0
16,4,2015-08,1595.0
21,4,2015-08,1300.0
46,4,2015-08,1595.0
64,4,2015-08,2200.0
87,4,2015-08,1750.0
132,4,2015-08,2350.0
135,4,2015-08,1850.0
141,4,2015-08,1862.5
143,4,2015-08,2239.0
179,4,2015-08,1662.5
205,4,2015-08,2000.0
240,4,2015-08,1900.0
242,4,2015-08,1795.0
248,4,2015-08,1695.0
288,4,2015-08,1850.0
2,1,2015-09,1240.0
4,1,2015-09,795.0
9,1,2015-09,1226.0
10,1,2015-09,1085.0
16,1,2015-09,932.0
21,1,2015-09,550.0
50,1,2015-09,780.0
64,1,2015-09,802.5
75,1,2015-09,1007.5
82,1,2015-09,562.0
100,1,2015-09,744.0
167,1,2015-09,946.0
176,1,2015-09,890.5
183,1,2015-09,958.0
187,1,2015-09,1069.5
225,1,2015-09,743.0
263,1,2015-09,885.0
280,1,2015-09,1095.0
787,1,2015-09,1171.5
2,2,2015-09,1500.0
4,2,2015-09,995.0
9,2,2015-09,1601.0
10,2,2015-09,1374.0
16,2,2015-09,1050.0
21,2,2015-09,775.0
50,2,2015-09,905.0
66,2,2015-09,1047.0
77,2,2015-09,1379.0
84,2,2015-09,743.5
108,2,2015-09,1267.5
167,2,2015-09,550.0
180,2,2015-09,1406.0
192,2,2015-09,1324.0
193,2,2015-09,1125.0
207,2,2015-09,1546.5
241,2,2015-09,1249.0
254,2,2015-09,987.5
302,2,2015-09,1203.0
325,2,2015-09,1428.0
336,2,2015-09,675.0
738,2,2015-09,1125.0
1205,2,2015-09,1686.5
2,3,2015-09,1595.0
4,3,2015-09,1300.0
9,3,2015-09,1492.0
10,3,2015-09,1695.0
16,3,2015-09,1350.0
21,3,2015-09,1100.0
51,3,2015-09,1350.0
66,3,2015-09,1430.0
78,3,2015-09,1750.0
86,3,2015-09,1175.0
106,3,2015-09,1300.0
107,3,2015-09,1395.0
113,3,2015-09,1762.5
141,3,2015-09,1200.0
157,3,2015-09,1350.0
174,3,2015-09,795.0
182,3,2015-09,1650.0
187,3,2015-09,1650.0
202,3,2015-09,1550.0
203,3,2015-09,1396.0
217,3,2015-09,1750.0
225,3,2015-09,1200.0
232,3,2015-09,1350.0
251,3,2015-09,1650.0
262,3,2015-09,1345.0
299,3,2015-09,1400.0
306,3,2015-09,1566.5
329,3,2015-09,1650.0
340,3,2015-09,962.5
387,3,2015-09,1395.0
396,3,2015-09,1695.0
494,3,2015-09,1500.0
497,3,2015-09,1600.0
501,3,2015-09,1562.5
526,3,2015-09,1495.0
546,3,2015-09,1800.0
598,3,2015-09,1450.0
616,3,2015-09,1505.0
728,3,2015-09,1837.5
733,3,2015-09,1595.0
805,3,2015-09,1595.0
835,3,2015-09,1191.0
2,4,2015-09,1800.0
4,4,2015-09,1550.0
10,4,2015-09,2600.0
16,4,2015-09,1595.0
21,4,2015-09,1300.0
46,4,2015-09,1595.0
64,4,2015-09,2150.0
87,4,2015-09,1749.0
132,4,2015-09,2300.0
135,4,2015-09,1850.0
141,4,2015-09,1900.0
143,4,2015-09,2200.0
179,4,2015-09,1625.0
205,4,2015-09,1995.0
240,4,2015-09,1900.0
242,4,2015-09,1800.0
248,4,2015-09,1750.0
288,4,2015-09,1850.0
2,1,2015-10,1240.5
4,1,2015-10,800.0
9,1,2015-10,1200.0
10,1,2015-10,1090.0
16,1,2015-10,976.0
21,1,2015-10,530.0
50,1,2015-10,763.5
64,1,2015-10,880.0
75,1,2015-10,1034.0
82,1,2015-10,595.5
100,1,2015-10,727.5
167,1,2015-10,939.5
176,1,2015-10,904.0
183,1,2015-10,900.5
187,1,2015-10,1060.0
225,1,2015-10,734.0
263,1,2015-10,875.0
280,1,2015-10,1196.0
787,1,2015-10,1160.5
2,2,2015-10,1539.5
4,2,2015-10,995.0
9,2,2015-10,1590.0
10,2,2015-10,1387.0
16,2,2015-10,1126.0
21,2,2015-10,775.0
50,2,2015-10,919.0
66,2,2015-10,1099.0
77,2,2015-10,1388.5
84,2,2015-10,750.0
108,2,2015-10,1298.5
167,2,2015-10,550.0
180,2,2015-10,1320.0
192,2,2015-10,1274.0
193,2,2015-10,1145.0
207,2,2015-10,1544.0
241,2,2015-10,1227.5
252,2,2015-10,1238.0
254,2,2015-10,925.0
302,2,2015-10,1185.0
325,2,2015-10,1531.0
336,2,2015-10,650.0
738,2,2015-10,1145.0
1205,2,2015-10,1694.5
2,3,2015-10,1550.0
4,3,2015-10,1295.0
9,3,2015-10,1395.0
10,3,2015-10,1750.0
16,3,2015-10,1350.0
21,3,2015-10,1100.0
51,3,2015-10,1345.0
66,3,2015-10,1457.5
78,3,2015-10,1750.0
86,3,2015-10,1175.0
106,3,2015-10,1295.0
107,3,2015-10,1395.0
113,3,2015-10,1750.0
141,3,2015-10,1300.0
157,3,2015-10,1385.0
174,3,2015-10,795.0
182,3,2015-10,1690.0
187,3,2015-10,1650.0
202,3,2015-10,1530.0
203,3,2015-10,1385.0
217,3,2015-10,1750.0
225,3,2015-10,1195.0
232,3,2015-10,1350.0
251,3,2015-10,1692.5
262,3,2015-10,1300.0
299,3,2015-10,1400.0
306,3,2015-10,1577.0
329,3,2015-10,1650.0
340,3,2015-10,900.0
387,3,2015-10,1450.0
396,3,2015-10,1697.5
494,3,2015-10,1500.0
497,3,2015-10,1595.0
501,3,2015-10,1500.0
526,3,2015-10,1500.0
546,3,2015-10,1725.0
598,3,2015-10,1300.0
616,3,2015-10,1550.0
728,3,2015-10,1800.0
733,3,2015-10,1595.0
805,3,2015-10,1600.0
835,3,2015-10,1150.0
2,4,2015-10,1795.0
4,4,2015-10,1550.0
10,4,2015-10,2600.0
16,4,2015-10,1595.0
21,4,2015-10,1297.5
46,4,2015-10,1650.0
64,4,2015-10,2122.5
87,4,2015-10,1700.0
132,4,2015-10,2300.0
135,4,2015-10,1845.0
141,4,2015-10,1819.0
143,4,2015-10,2100.0
179,4,2015-10,1695.0
205,4,2015-10,1995.0
240,4,2015-10,1937.5
242,4,2015-10,1800.0
248,4,2015-10,1745.0
288,4,2015-10,1795.0
2,1,2015-11,1357.5
4,1,2015-11,850.0
9,1,2015-11,1195.0
10,1,2015-11,1085.5
16,1,2015-11,951.5
21,1,2015-11,595.0
50,1,2015-11,807.5
64,1,2015-11,913.0
75,1,2015-11,1039.5
82,1,2015-11,583.0
100,1,2015-11,800.0
142,1,2015-11,854.5
167,1,2015-11,932.5
176,1,2015-11,973.0
183,1,2015-11,876.0
187,1,2015-11,1025.0
225,1,2015-11,743.0
263,1,2015-11,920.0
280,1,2015-11,1177.0
787,1,2015-11,1172.0
2,2,2015-11,1715.0
4,2,2015-11,1045.0
9,2,2015-11,1580.0
10,2,2015-11,1399.0
16,2,2015-11,1081.0
21,2,2015-11,772.0
50,2,2015-11,950.0
66,2,2015-11,1249.0
77,2,2015-11,1354.0
84,2,2015-11,795.0
108,2,2015-11,1511.0
136,2,2015-11,745.0
167,2,2015-11,550.0
180,2,2015-11,1281.0
192,2,2015-11,1294.0
193,2,2015-11,1170.0
207,2,2015-11,1470.0
241,2,2015-11,1169.5
252,2,2015-11,1354.0
254,2,2015-11,901.5
302,2,2015-11,1248.5
325,2,2015-11,1519.0
336,2,2015-11,649.0
738,2,2015-11,966.5
1205,2,2015-11,1499.0
2,3,2015-11,1600.0
4,3,2015-11,1295.0
9,3,2015-11,1458.0
10,3,2015-11,1800.0
16,3,2015-11,1350.0
21,3,2015-11,1100.0
51,3,2015-11,1325.0
66,3,2015-11,1600.0
78,3,2015-11,1750.0
86,3,2015-11,1150.0
106,3,2015-11,1295.0
107,3,2015-11,1395.0
113,3,2015-11,1800.0
141,3,2015-11,1295.0
157,3,2015-11,1367.0
174,3,2015-11,795.0
182,3,2015-11,1688.0
187,3,2015-11,1650.0
202,3,2015-11,1550.0
203,3,2015-11,1386.0
217,3,2015-11,1750.0
225,3,2015-11,1150.0
232,3,2015-11,1300.0
251,3,2015-11,1690.0
262,3,2015-11,1262.5
299,3,2015-11,1495.0
306,3,2015-11,1597.0
329,3,2015-11,1650.0
340,3,2015-11,895.0
387,3,2015-11,1395.0
396,3,2015-11,1695.0
494,3,2015-11,1525.0
497,3,2015-11,1590.0
501,3,2015-11,1497.5
526,3,2015-11,1550.0
546,3,2015-11,1825.0
598,3,2015-11,1262.5
616,3,2015-11,1550.0
728,3,2015-11,1857.0
733,3,2015-11,1592.5
805,3,2015-11,1650.0
835,3,2015-11,1162.5
2,4,2015-11,1775.0
4,4,2015-11,1575.0
10,4,2015-11,2695.0
16,4,2015-11,1575.0
21,4,2015-11,1300.0
46,4,2015-11,1550.0
64,4,2015-11,2100.0
87,4,2015-11,1695.0
132,4,2015-11,2300.0
135,4,2015-11,1850.0
141,4,2015-11,1850.0
143,4,2015-11,2197.5
179,4,2015-11,2000.0
205,4,2015-11,1995.0
240,4,2015-11,1900.0
242,4,2015-11,1800.0
248,4,2015-11,1750.0
288,4,2015-11,1767.5
2,5,2015-11,1775.0
2,1,2015-12,1355.0
4,1,2015-12,850.0
9,1,2015-12,1195.0
10,1,2015-12,1093.5
16,1,2015-12,954.0
21,1,2015-12,575.0
50,1,2015-12,836.5
64,1,2015-12,950.0
75,1,2015-12,1035.0
82,1,2015-12,575.0
100,1,2015-12,775.5
142,1,2015-12,951.0
167,1,2015-12,929.0
176,1,2015-12,995.0
183,1,2015-12,913.0
187,1,2015-12,1022.5
225,1,2015-12,743.0
263,1,2015-12,985.5
280,1,2015-12,1152.5
787,1,2015-12,1089.0
2,2,2015-12,1700.0
4,2,2015-12,1065.0
9,2,2015-12,1608.5
10,2,2015-12,1392.5
16,2,2015-12,1056.0
21,2,2015-12,762.5
50,2,2015-12,975.0
66,2,2015-12,1239.0
77,2,2015-12,1345.0
84,2,2015-12,795.0
108,2,2015-12,1543.0
136,2,2015-12,813.0
167,2,2015-12,550.0
180,2,2015-12,1232.0
192,2,2015-12,1281.0
193,2,2015-12,1112.5
207,2,2015-12,1465.0
241,2,2015-12,1137.5
252,2,2015-12,1240.0
254,2,2015-12,900.0
302,2,2015-12,1272.0
325,2,2015-12,1418.5
336,2,2015-12,650.0
738,2,2015-12,997.5
1205,2,2015-12,1475.0
2,3,2015-12,1612.0
4,3,2015-12,1300.0
9,3,2015-12,1495.0
10,3,2015-12,1795.0
16,3,2015-12,1350.0
21,3,2015-12,1095.0
51,3,2015-12,1350.0
66,3,2015-12,1575.0
78,3,2015-12,1750.0
86,3,2015-12,1100.0
106,3,2015-12,1295.0
107,3,2015-12,1375.0
113,3,2015-12,1800.0
141,3,2015-12,1300.0
157,3,2015-12,1397.5
174,3,2015-12,795.0
182,3,2015-12,1700.0
187,3,2015-12,1650.0
202,3,2015-12,1500.0
203,3,2015-12,1355.5
217,3,2015-12,1775.0
225,3,2015-12,1185.0
232,3,2015-12,1350.0
251,3,2015-12,1645.0
262,3,2015-12,1300.0
299,3,2015-12,1500.0
306,3,2015-12,1619.0
329,3,2015-12,1650.0
340,3,2015-12,900.0
387,3,2015-12,1380.0
396,3,2015-12,1650.0
494,3,2015-12,1500.0
497,3,2015-12,1600.0
501,3,2015-12,1495.0
526,3,2015-12,1494.5
546,3,2015-12,1800.0
598,3,2015-12,1325.0
616,3,2015-12,1500.0
728,3,2015-12,1813.5
733,3,2015-12,1550.0
805,3,2015-12,1650.0
835,3,2015-12,1175.0
2,4,2015-12,1795.0
4,4,2015-12,1550.0
10,4,2015-12,2695.0
16,4,2015-12,1550.0
21,4,2015-12,1300.0
46,4,2015-12,1600.0
64,4,2015-12,2100.0
87,4,2015-12,1700.0
132,4,2015-12,2287.5
135,4,2015-12,1895.0
141,4,2015-12,1850.0
143,4,2015-12,2250.0
179,4,2015-12,2150.0
205,4,2015-12,1950.0
240,4,2015-12,1900.0
242,4,2015-12,1795.0
248,4,2015-12,1750.0
288,4,2015-12,1840.0
2,5,2015-12,1995.0
34,5,2015-12,2650.0
2,1,2016-01,1374.0
4,1,2016-01,825.0
9,1,2016-01,1205.0
10,1,2016-01,1094.0
16,1,2016-01,950.0
21,1,2016-01,590.5
50,1,2016-01,805.0
64,1,2016-01,984.0
75,1,2016-01,1022.5
82,1,2016-01,576.0
100,1,2016-01,895.0
106,1,2016-01,1295.0
142,1,2016-01,975.0
167,1,2016-01,932.0
176,1,2016-01,940.0
183,1,2016-01,915.0
187,1,2016-01,1050.0
225,1,2016-01,766.0
263,1,2016-01,927.0
280,1,2016-01,1152.5
787,1,2016-01,1136.0
2,2,2016-01,1720.0
4,2,2016-01,1014.0
9,2,2016-01,1675.0
10,2,2016-01,1405.0
16,2,2016-01,1086.0
21,2,2016-01,775.0
50,2,2016-01,948.5
66,2,2016-01,1229.0
77,2,2016-01,1385.0
84,2,2016-01,767.5
108,2,2016-01,1577.0
136,2,2016-01,804.0
167,2,2016-01,550.0
180,2,2016-01,1232.5
192,2,2016-01,1249.0
193,2,2016-01,1135.0
207,2,2016-01,1479.5
241,2,2016-01,1150.0
252,2,2016-01,1347.5
254,2,2016-01,967.0
302,2,2016-01,1167.0
325,2,2016-01,1410.0
336,2,2016-01,675.0
738,2,2016-01,1010.5
1205,2,2016-01,1545.0
2,3,2016-01,1600.0
4,3,2016-01,1295.0
9,3,2016-01,1495.0
10,3,2016-01,1770.0
16,3,2016-01,1350.0
21,3,2016-01,1100.0
51,3,2016-01,1350.0
66,3,2016-01,1550.0
78,3,2016-01,1784.0
86,3,2016-01,1100.0
106,3,2016-01,1250.0
107,3,2016-01,1372.0
113,3,2016-01,1795.0
141,3,2016-01,1300.0
157,3,2016-01,1400.0
174,3,2016-01,795.0
182,3,2016-01,1650.0
187,3,2016-01,1650.0
202,3,2016-01,1520.0
203,3,2016-01,1355.0
217,3,2016-01,1795.0
225,3,2016-01,1200.0
232,3,2016-01,1350.0
251,3,2016-01,1721.5
262,3,2016-01,1400.0
299,3,2016-01,1500.0
306,3,2016-01,1623.0
329,3,2016-01,1650.0
340,3,2016-01,895.0
387,3,2016-01,1397.0
396,3,2016-01,1650.0
494,3,2016-01,1450.0
497,3,2016-01,1600.0
501,3,2016-01,1495.0
526,3,2016-01,1500.0
546,3,2016-01,1800.0
598,3,2016-01,1300.0
616,3,2016-01,1495.0
728,3,2016-01,1800.0
733,3,2016-01,1595.0
805,3,2016-01,1595.0
835,3,2016-01,1150.0
2,4,2016-01,1795.0
4,4,2016-01,1525.0
10,4,2016-01,2697.5
16,4,2016-01,1595.0
21,4,2016-01,1295.0
46,4,2016-01,1650.0
64,4,2016-01,2150.0
87,4,2016-01,1650.0
132,4,2016-01,2280.0
135,4,2016-01,1850.0
141,4,2016-01,1825.0
143,4,2016-01,2250.0
179,4,2016-01,1995.0
205,4,2016-01,2000.0
240,4,2016-01,1937.5
242,4,2016-01,1750.0
248,4,2016-01,1722.5
288,4,2016-01,1850.0
2,5,2016-01,1900.0
34,5,2016-01,2595.0
2,1,2016-02,1295.0
4,1,2016-02,820.0
9,1,2016-02,1255.0
10,1,2016-02,1094.0
16,1,2016-02,959.0
21,1,2016-02,594.0
50,1,2016-02,810.0
64,1,2016-02,916.0
75,1,2016-02,1049.5
82,1,2016-02,607.0
100,1,2016-02,950.0
106,1,2016-02,1119.0
142,1,2016-02,985.0
167,1,2016-02,943.5
176,1,2016-02,921.5
183,1,2016-02,925.0
187,1,2016-02,1064.0
225,1,2016-02,750.0
263,1,2016-02,894.0
280,1,2016-02,1230.0
787,1,2016-02,1252.5
2,2,2016-02,1640.0
4,2,2016-02,1020.5
9,2,2016-02,1712.0
10,2,2016-02,1399.0
16,2,2016-02,1100.0
21,2,2016-02,792.5
50,2,2016-02,950.0
66,2,2016-02,1200.0
77,2,2016-02,1400.0
84,2,2016-02,750.0
108,2,2016-02,1467.5
136,2,2016-02,842.0
167,2,2016-02,550.0
180,2,2016-02,1254.5
192,2,2016-02,1286.0
193,2,2016-02,1170.0
207,2,2016-02,1500.0
241,2,2016-02,1196.0
252,2,2016-02,1270.0
254,2,2016-02,1075.0
302,2,2016-02,1174.5
325,2,2016-02,1409.0
336,2,2016-02,650.0
738,2,2016-02,1133.5
1205,2,2016-02,1644.5
2,3,2016-02,1619.0
4,3,2016-02,1300.0
9,3,2016-02,1595.0
10,3,2016-02,1750.0
16,3,2016-02,1350.0
21,3,2016-02,1100.0
51,3,2016-02,1350.0
66,3,2016-02,1432.5
78,3,2016-02,1750.0
86,3,2016-02,1100.0
106,3,2016-02,1312.5
107,3,2016-02,1395.0
113,3,2016-02,1880.5
141,3,2016-02,1350.0
157,3,2016-02,1395.0
174,3,2016-02,775.0
182,3,2016-02,1665.0
187,3,2016-02,1650.0
202,3,2016-02,1585.0
203,3,2016-02,1367.5
217,3,2016-02,1775.0
225,3,2016-02,1200.0
232,3,2016-02,1300.0
251,3,2016-02,1663.0
262,3,2016-02,1400.0
299,3,2016-02,1400.0
306,3,2016-02,1600.0
329,3,2016-02,1650.0
340,3,2016-02,900.0
387,3,2016-02,1395.0
396,3,2016-02,1695.0
494,3,2016-02,1500.0
497,3,2016-02,1600.0
501,3,2016-02,1500.0
526,3,2016-02,1549.0
546,3,2016-02,1750.0
598,3,2016-02,1310.0
616,3,2016-02,1470.0
728,3,2016-02,1886.5
733,3,2016-02,1595.0
805,3,2016-02,1595.0
835,3,2016-02,1195.0
2,4,2016-02,1750.0
4,4,2016-02,1595.0
10,4,2016-02,2560.0
16,4,2016-02,1565.0
21,4,2016-02,1295.0
46,4,2016-02,1625.0
64,4,2016-02,2150.0
87,4,2016-02,1692.5
132,4,2016-02,2250.0
135,4,2016-02,1800.0
141,4,2016-02,1825.0
143,4,2016-02,2295.0
179,4,2016-02,1850.0
205,4,2016-02,2025.0
240,4,2016-02,1899.5
242,4,2016-02,1700.0
248,4,2016-02,1750.0
288,4,2016-02,1800.0
1,5,2016-02,2500.0
2,5,2016-02,2075.0
25,5,2016-02,2497.5
